ARO	ID	Name	NCBI
3006081	g5186	OXA-889	NG_066751.1
3006082	g5187	OXA-890	NG_066752.1
3006083	g5188	OXA-891	NG_066753.1
3006084	g5189	OXA-892	NG_066754.1
3006085	g5190	OXA-893	NG_070898.1
3006086	g5191	OXA-894	NG_066755.1
3006087	g5192	OXA-896	NG_067158.1
3006088	g5193	OXA-900	NG_070745.1
3006089	g5194	OXA-901	NG_068020.1
3006090	g5195	OXA-902	NG_068021.1
3006091	g5196	OXA-903	NG_068022.1
3006092	g5197	OXA-904	NG_068023.1
3006093	g5198	OXA-905	NG_068024.1
3006094	g5199	OXA-907	NG_068026.1
3006095	g5200	OXA-908	NG_068027.1
3006096	g5201	OXA-909	NG_068181.1
3006097	g5202	OXA-910	NG_068028.1
3006098	g5203	OXA-911	NG_068182.1
3006099	g5204	OXA-912	NG_068183.1
3006100	g5205	OXA-913	NG_068184.1
3006101	g5206	OXA-914	NG_068185.1
3006102	g5207	OXA-916	NG_068510.1
3006103	g5208	OXA-917	NG_070181.1
3006104	g5209	OXA-918	NG_070182.1
3006105	g5210	OXA-919	NG_070746.1
3006106	g5211	OXA-920	NG_070183.1
3006107	g5212	OXA-921	NG_070184.1
3006108	g5213	OXA-922	NG_070747.1
3006109	g5214	OXA-923	NG_070185.1
3006110	g5215	OXA-924	NG_070186.1
3006111	g5216	OXA-925	NG_070187.1
3006112	g5217	OXA-927	NG_073472.1
3006113	g5218	OXA-928	NG_070749.1
3006114	g5219	OXA-929	NG_070750.1
3006115	g5220	OXA-932	NG_070899.1
3006116	g5221	OXA-935	NG_070900.1
3006117	g5222	OXA-937	NG_071209.1
3006118	g5223	OXA-938	NG_071210.1
3006119	g5224	OXA-939	NG_071211.1
3006120	g5225	OXA-940	NG_071212.1
3006121	g5226	OXA-941	NG_071213.1
3006122	g5227	OXA-942	NG_071214.1
3006123	g5228	OXA-943	NG_071215.1
3006124	g5229	OXA-945	NG_073473.1
3006125	g5230	OXA-946	NG_073474.1
3006126	g5231	OXA-947	NG_073475.1
3006127	g5232	OXA-948	NG_073476.1
3006128	g5233	OXA-949	NG_073477.1
3002406	g5234	OXY-2-11	NG_049848.1
3002407	g5235	OXY-2-12	NG_049849.1
3002408	g5236	OXY-2-13	NG_049850.1
3006129	g5237	OXY-2-14	NG_047529.1
3006130	g5238	OXY-2-15	NG_049851.1
3006964	g5239	PAU-1	NG_065882.1
3006480	g5240	PDC-100	NG_049867.1
3006481	g5241	PDC-101	NG_049868.1
3006482	g5242	PDC-102	NG_049869.1
3006483	g5243	PDC-103	NG_049870.1
3006484	g5244	PDC-106	NG_049873.1
3006485	g5245	PDC-107	NG_049874.1
3006486	g5246	PDC-108	NG_049875.1
3006487	g5247	PDC-109	NG_049876.1
3006488	g5248	PDC-110	NG_049878.1
3006489	g5249	PDC-111	NG_049879.1
3006490	g5250	PDC-112	NG_049880.1
3006491	g5251	PDC-113	NG_049881.1
3006492	g5252	PDC-114	NG_055478.1
3006493	g5253	PDC-115	NG_055479.1
3006494	g5254	PDC-116	NG_055480.1
3006495	g5255	PDC-12	NG_049882.1
3006496	g5256	PDC-120	NG_055484.1
3006497	g5257	PDC-121	NG_055485.1
3006498	g5258	PDC-122	NG_055486.1
3006499	g5259	PDC-123	NG_055487.1
3006500	g5260	PDC-124	NG_055488.1
3006501	g5261	PDC-125	NG_050589.1
3006502	g5262	PDC-126	NG_050782.1
3006503	g5263	PDC-127	NG_050783.1
3006504	g5264	PDC-128	NG_050784.1
3006505	g5265	PDC-129	NG_050785.1
3006506	g5266	PDC-13	NG_049883.1
3006507	g5267	PDC-130	NG_050786.1
3006508	g5268	PDC-131	NG_050787.1
3006509	g5269	PDC-132	NG_050788.1
3006510	g5270	PDC-133	NG_050789.1
3006511	g5271	PDC-134	NG_050790.1
3006512	g5272	PDC-135	NG_050791.1
3006513	g5273	PDC-136	NG_050792.1
3006514	g5274	PDC-137	NG_050793.1
3006515	g5275	PDC-138	NG_050794.1
3006516	g5276	PDC-139	NG_050795.1
3006517	g5277	PDC-140	NG_050796.1
3006518	g5278	PDC-141	NG_050797.1
3006519	g5279	PDC-142	NG_050815.1
3006520	g5280	PDC-143	NG_050816.1
3006521	g5281	PDC-144	NG_050817.1
3006522	g5282	PDC-145	NG_050818.1
3006523	g5283	PDC-146	NG_050819.1
3006524	g5284	PDC-147	NG_050820.1
3006525	g5285	PDC-148	NG_050821.1
3006526	g5286	PDC-149	NG_050822.1
3006527	g5287	PDC-15	NG_049885.1
3006528	g5288	PDC-150	NG_050823.1
3006529	g5289	PDC-151	NG_050824.1
3006530	g5290	PDC-152	NG_050825.1
3006531	g5291	PDC-153	NG_050826.1
3006532	g5292	PDC-154	NG_050827.1
3006533	g5293	PDC-155	NG_050828.1
3006534	g5294	PDC-156	NG_050829.1
3006535	g5295	PDC-157	NG_050830.1
3006536	g5296	PDC-158	NG_050831.1
3006537	g5297	PDC-159	NG_050832.1
3006538	g5298	PDC-16	NG_049886.1
3006539	g5299	PDC-160	NG_050833.1
3006540	g5300	PDC-161	NG_050834.1
3006541	g5301	PDC-162	NG_050835.1
3006542	g5302	PDC-163	NG_050836.1
3006543	g5303	PDC-164	NG_050837.1
3006544	g5304	PDC-165	NG_050838.1
3006545	g5305	PDC-166	NG_050946.1
3006546	g5306	PDC-167	NG_050947.1
3006547	g5307	PDC-168	NG_050980.1
3006548	g5308	PDC-169	NG_050981.1
3006549	g5309	PDC-17	NG_049887.1
3006550	g5310	PDC-170	NG_050982.1
3006551	g5311	PDC-171	NG_050983.1
3006552	g5312	PDC-172	NG_051496.1
3006553	g5313	PDC-174	NG_052625.1
3006554	g5314	PDC-175	NG_052891.1
3006555	g5315	PDC-176	NG_052892.1
3006556	g5316	PDC-177	NG_054679.1
3006557	g5317	PDC-178	NG_054680.1
3006558	g5318	PDC-179	NG_054965.1
3006559	g5319	PDC-18	NG_049888.1
3006560	g5320	PDC-180	NG_054966.1
3006561	g5321	PDC-181	NG_054967.1
3006562	g5322	PDC-182	NG_054968.1
3006563	g5323	PDC-184	NG_054970.1
3006564	g5324	PDC-185	NG_054971.1
3006565	g5325	PDC-186	NG_054972.1
3006566	g5326	PDC-187	NG_054973.1
3006567	g5327	PDC-188	NG_054974.1
3006568	g5328	PDC-189	NG_054975.1
3006569	g5329	PDC-190	NG_054976.1
3006570	g5330	PDC-191	NG_054977.1
3006571	g5331	PDC-192	NG_054978.1
3006572	g5332	PDC-193	NG_054979.1
3006573	g5333	PDC-194	NG_054980.1
3006574	g5334	PDC-195	NG_054981.1
3006575	g5335	PDC-196	NG_065883.1
3006576	g5336	PDC-197	NG_054982.1
3006577	g5337	PDC-198	NG_054983.1
3006578	g5338	PDC-199	NG_054984.1
3006579	g5339	PDC-20	NG_049892.1
3006580	g5340	PDC-200	NG_054985.1
3006581	g5341	PDC-202	NG_054987.1
3006582	g5342	PDC-203	NG_054988.1
3006583	g5343	PDC-204	NG_054989.1
3006584	g5344	PDC-205	NG_054990.1
3006585	g5345	PDC-206	NG_054991.1
3006586	g5346	PDC-208	NG_054993.1
3006587	g5347	PDC-209	NG_054994.1
3006588	g5348	PDC-210	NG_054995.1
3006589	g5349	PDC-211	NG_055273.1
3006590	g5350	PDC-213	NG_055276.1
3006591	g5351	PDC-214	NG_055277.1
3006592	g5352	PDC-215	NG_055278.1
3006593	g5353	PDC-216	NG_055279.1
3006594	g5354	PDC-217	NG_055280.1
3006595	g5355	PDC-218	NG_055281.1
3006596	g5356	PDC-219	NG_055282.1
3006597	g5357	PDC-21a	NG_049893.1
3006598	g5358	PDC-21b	NG_049894.1
3006599	g5359	PDC-22	NG_049895.1
3006600	g5360	PDC-220	NG_055275.1
3006601	g5361	PDC-221	NG_056055.1
3006602	g5362	PDC-222	NG_056056.1
3006603	g5363	PDC-223	NG_056057.1
3006604	g5364	PDC-224	NG_056102.1
3006605	g5365	PDC-226	NG_056104.1
3006606	g5366	PDC-227	NG_056419.1
3006607	g5367	PDC-228	NG_056420.1
3006608	g5368	PDC-229	NG_056421.1
3006609	g5369	PDC-230	NG_056422.1
3006610	g5370	PDC-232	NG_056424.1
3006611	g5371	PDC-233	NG_056425.1
3006612	g5372	PDC-234	NG_056389.1
3006613	g5373	PDC-235	NG_056390.1
3006614	g5374	PDC-236	NG_056391.1
3006615	g5375	PDC-237	NG_056392.1
3006616	g5376	PDC-238	NG_056393.1
3006617	g5377	PDC-239	NG_056394.1
3006618	g5378	PDC-24	NG_049897.1
3006619	g5379	PDC-241	NG_056396.1
3006620	g5380	PDC-242	NG_056397.1
3006621	g5381	PDC-243	NG_056398.1
3006622	g5382	PDC-244	NG_056399.1
3006623	g5383	PDC-245	NG_056400.1
3006624	g5384	PDC-246	NG_056401.1
3006625	g5385	PDC-247	NG_056402.1
3006626	g5386	PDC-248	NG_056403.1
3006627	g5387	PDC-249	NG_056404.1
3006628	g5388	PDC-25	NG_049898.1
3006629	g5389	PDC-250	NG_057582.1
3006630	g5390	PDC-251	NG_057583.1
3006631	g5391	PDC-252	NG_057584.1
3006632	g5392	PDC-253	NG_057585.1
3006633	g5393	PDC-254	NG_057586.1
3006634	g5394	PDC-256	NG_057588.1
3006635	g5395	PDC-259	NG_057591.2
3006636	g5396	PDC-26	NG_049899.1
3006637	g5397	PDC-260	NG_057592.1
3006638	g5398	PDC-261	NG_057593.1
3006639	g5399	PDC-262	NG_057594.1
3006640	g5400	PDC-263	NG_057595.1
3006641	g5401	PDC-265	NG_057597.2
3006642	g5402	PDC-266	NG_057598.1
3006643	g5403	PDC-267	NG_057599.1
3006644	g5404	PDC-268	NG_057600.1
3006645	g5405	PDC-270	NG_057601.1
3006646	g5406	PDC-271	NG_057602.1
3006647	g5407	PDC-273	NG_057604.1
3006648	g5408	PDC-274	NG_057605.1
3006649	g5409	PDC-275	NG_060537.1
3006650	g5410	PDC-276	NG_060546.1
3006651	g5411	PDC-277	NG_060547.1
3006652	g5412	PDC-278	NG_060548.1
3006653	g5413	PDC-279	NG_060549.1
3006654	g5414	PDC-280	NG_060550.1
3006655	g5415	PDC-281	NG_060551.1
3006656	g5416	PDC-282	NG_060552.1
3006657	g5417	PDC-283	NG_060553.1
3006658	g5418	PDC-286	NG_060538.1
3006659	g5419	PDC-287	NG_060556.1
3006660	g5420	PDC-288	NG_060557.1
3006661	g5421	PDC-289	NG_060558.1
3006662	g5422	PDC-290	NG_060559.1
3006663	g5423	PDC-291	NG_060561.1
3006664	g5424	PDC-294	NG_060539.1
3006665	g5425	PDC-295	NG_060540.1
3006666	g5426	PDC-296	NG_060541.1
3006667	g5427	PDC-297	NG_060542.1
3006668	g5428	PDC-298	NG_060543.1
3006669	g5429	PDC-299	NG_060544.1
3006670	g5430	PDC-30	NG_049902.1
3006671	g5431	PDC-300	NG_060545.1
3006672	g5432	PDC-301	NG_060566.1
3006673	g5433	PDC-302	NG_060567.1
3006674	g5434	PDC-303	NG_060568.1
3006675	g5435	PDC-304	NG_061620.1
3006676	g5436	PDC-305	NG_061624.1
3006677	g5437	PDC-307	NG_062258.1
3006678	g5438	PDC-308	NG_062259.1
3006679	g5439	PDC-309	NG_062260.1
3006680	g5440	PDC-31	NG_049903.1
3006681	g5441	PDC-310	NG_062261.1
3006682	g5442	PDC-311	NG_062262.1
3006683	g5443	PDC-312	NG_062263.1
3006684	g5444	PDC-314	NG_062265.1
3006685	g5445	PDC-315	NG_062302.1
3006686	g5446	PDC-316	NG_062303.1
3006687	g5447	PDC-317	NG_063888.1
3006688	g5448	PDC-318	NG_066525.1
3006689	g5449	PDC-319	NG_066526.1
3006690	g5450	PDC-32	NG_049904.1
3006691	g5451	PDC-320	NG_066527.1
3006692	g5452	PDC-321	NG_066528.1
3006693	g5453	PDC-322	NG_066529.1
3006694	g5454	PDC-325	NG_066532.1
3006695	g5455	PDC-326	NG_066533.1
3006696	g5456	PDC-327	NG_066534.1
3006697	g5457	PDC-328	NG_066535.1
3006698	g5458	PDC-329	NG_066536.1
3006699	g5459	PDC-33	NG_049905.1
3006700	g5460	PDC-330	NG_066537.1
3006701	g5461	PDC-331	NG_066538.1
3006702	g5462	PDC-332	NG_066539.1
3006703	g5463	PDC-333	NG_065445.1
3006704	g5464	PDC-334	NG_065886.1
3006705	g5465	PDC-335	NG_065887.1
3006706	g5466	PDC-336	NG_065888.1
3006707	g5467	PDC-338	NG_065890.1
3006708	g5468	PDC-339	NG_065891.1
3006709	g5469	PDC-34	NG_049906.1
3006710	g5470	PDC-340	NG_065892.1
3006711	g5471	PDC-341	NG_065893.1
3006712	g5472	PDC-342	NG_065894.1
3006713	g5473	PDC-343	NG_065895.1
3006714	g5474	PDC-344	NG_065896.1
3006715	g5475	PDC-345	NG_065897.1
3006716	g5476	PDC-347	NG_065899.1
3006717	g5477	PDC-348	NG_065900.1
3006718	g5478	PDC-349	NG_065901.1
3006719	g5479	PDC-35	NG_049907.1
3006720	g5480	PDC-350	NG_065902.1
3006721	g5481	PDC-351	NG_065903.1
3006722	g5482	PDC-353	NG_065905.1
3006723	g5483	PDC-354	NG_065906.1
3006724	g5484	PDC-355	NG_065907.1
3006725	g5485	PDC-356	NG_065908.1
3006726	g5486	PDC-357	NG_065909.1
3006727	g5487	PDC-358	NG_065910.1
3006728	g5488	PDC-359	NG_065911.1
3006729	g5489	PDC-36	NG_049908.1
3006730	g5490	PDC-360	NG_065912.1
3006731	g5491	PDC-361	NG_065913.1
3006732	g5492	PDC-362	NG_065914.1
3006733	g5493	PDC-363	NG_065915.1
3006734	g5494	PDC-364	NG_065916.1
3006735	g5495	PDC-365	NG_065917.1
3006736	g5496	PDC-366	NG_065918.1
3006737	g5497	PDC-367	NG_065919.1
3006738	g5498	PDC-368	NG_065920.1
3006739	g5499	PDC-369	NG_065921.1
3006740	g5500	PDC-37	NG_049909.1
3006741	g5501	PDC-370	NG_065922.1
3006742	g5502	PDC-371	NG_065923.1
3006743	g5503	PDC-372	NG_065924.1
3006744	g5504	PDC-373	NG_065925.1
3006745	g5505	PDC-374	NG_065926.1
3006746	g5506	PDC-375	NG_065927.1
3006747	g5507	PDC-377	NG_065929.1
3006748	g5508	PDC-378	NG_065930.1
3006749	g5509	PDC-379	NG_065931.1
3006750	g5510	PDC-38	NG_049910.1
3006751	g5511	PDC-381	NG_065933.1
3006752	g5512	PDC-382	NG_065934.1
3006753	g5513	PDC-383	NG_065935.1
3006754	g5514	PDC-385	NG_066541.1
3006755	g5515	PDC-386	NG_066542.1
3006756	g5516	PDC-387	NG_066756.1
3006757	g5517	PDC-388	NG_066757.1
3006758	g5518	PDC-389	NG_068029.1
3006759	g5519	PDC-39	NG_049911.1
3006760	g5520	PDC-390	NG_068030.1
3006761	g5521	PDC-391	NG_068031.1
3006762	g5522	PDC-392	NG_068032.1
3006763	g5523	PDC-394	NG_068034.1
3006764	g5524	PDC-395	NG_068035.1
3006765	g5525	PDC-396	NG_068036.1
3006766	g5526	PDC-397	NG_068037.1
3006767	g5527	PDC-398	NG_068186.1
3006768	g5528	PDC-399	NG_068187.1
3006769	g5529	PDC-40	NG_049913.1
3006770	g5530	PDC-400	NG_068188.1
3006771	g5531	PDC-401	NG_068189.1
3006772	g5532	PDC-402	NG_068190.1
3006773	g5533	PDC-403	NG_068191.1
3006774	g5534	PDC-404	NG_068192.1
3006775	g5535	PDC-405	NG_068193.1
3006776	g5536	PDC-406	NG_068194.1
3006777	g5537	PDC-407	NG_068195.1
3006778	g5538	PDC-408	NG_068196.1
3006779	g5539	PDC-409	NG_068197.1
3006780	g5540	PDC-410	NG_068198.1
3006781	g5541	PDC-411	NG_068199.1
3006782	g5542	PDC-412	NG_068200.1
3006783	g5543	PDC-414	NG_068202.1
3006784	g5544	PDC-415	NG_068203.1
3006785	g5545	PDC-416	NG_068204.1
3006786	g5546	PDC-417	NG_068205.1
3006787	g5547	PDC-418	NG_068206.1
3006788	g5548	PDC-419	NG_068207.1
3006789	g5549	PDC-42	NG_049915.1
3006790	g5550	PDC-420	NG_068208.1
3006791	g5551	PDC-421	NG_068209.1
3006792	g5552	PDC-422	NG_070188.1
3006793	g5553	PDC-423	NG_070189.1
3006794	g5554	PDC-424	NG_070190.1
3006795	g5555	PDC-425	NG_070191.1
3006796	g5556	PDC-426	NG_070192.1
3006797	g5557	PDC-427	NG_070193.1
3006798	g5558	PDC-428	NG_070194.1
3006799	g5559	PDC-430	NG_070196.1
3006800	g5560	PDC-431	NG_070197.1
3006801	g5561	PDC-432	NG_070198.1
3006802	g5562	PDC-433	NG_070199.1
3006803	g5563	PDC-434	NG_070200.1
3006804	g5564	PDC-435	NG_070201.1
3006805	g5565	PDC-436	NG_070202.1
3006806	g5566	PDC-437	NG_070203.1
3006807	g5567	PDC-439	NG_070205.1
3006808	g5568	PDC-440	NG_070206.1
3006809	g5569	PDC-441	NG_070207.1
3006810	g5570	PDC-442	NG_070208.1
3006811	g5571	PDC-443	NG_070209.1
3006812	g5572	PDC-444	NG_070210.1
3006813	g5573	PDC-445	NG_070211.1
3006814	g5574	PDC-446	NG_070212.1
3006815	g5575	PDC-447	NG_070213.1
3006816	g5576	PDC-448	NG_070214.1
3006817	g5577	PDC-450	NG_070216.1
3006818	g5578	PDC-451	NG_070217.1
3006819	g5579	PDC-452	NG_070218.1
3006820	g5580	PDC-453	NG_070227.1
3006821	g5581	PDC-454	NG_070228.1
3006822	g5582	PDC-455	NG_070229.1
3006823	g5583	PDC-456	NG_070751.1
3006824	g5584	PDC-457	NG_070752.1
3006825	g5585	PDC-458	NG_071216.1
3006826	g5586	PDC-459	NG_071217.1
3006827	g5587	PDC-46	NG_049919.1
3006828	g5588	PDC-460	NG_071218.1
3006829	g5589	PDC-462	NG_071220.1
3006830	g5590	PDC-463	NG_071221.1
3006831	g5591	PDC-465	NG_071223.1
3006832	g5592	PDC-466	NG_071224.1
3006833	g5593	PDC-467	NG_073478.1
3006834	g5594	PDC-468	NG_073479.1
3006835	g5595	PDC-469	NG_073480.1
3006836	g5596	PDC-470	NG_073481.1
3006837	g5597	PDC-471	NG_073482.1
3006838	g5598	PDC-472	NG_073483.1
3006839	g5599	PDC-473	NG_073489.1
3006840	g5600	PDC-474	NG_073490.1
3006841	g5601	PDC-475	NG_073491.1
3006842	g5602	PDC-476	NG_073492.1
3006843	g5603	PDC-58	NG_049932.1
3006844	g5604	PDC-60	NG_049935.1
3006845	g5605	PDC-64	NG_049939.1
3006846	g5606	PDC-71	NG_049947.1
3006847	g5607	PDC-94	NG_049951.1
3006848	g5608	PDC-95	NG_049952.1
3006849	g5609	PDC-96	NG_049953.1
3006850	g5610	PDC-97	NG_049954.1
3006851	g5611	PDC-98	NG_049955.1
3006852	g5612	PDC-99	NG_049956.1
3006131	g5613	PER-10	NG_059319.1
3006132	g5614	PER-11	NG_056387.1
3006133	g5615	PER-12	NG_059335.1
3006134	g5616	PER-13	NG_064782.1
3006135	g5617	PER-14	NG_067159.1
3006136	g5618	PER-15	NG_068210.1
3006137	g5619	PER-16	NG_073484.1
3003184	g5620	PER-8	NG_049967.1
3006138	g5621	PER-9	NG_049968.1
3006965	g5622	PFM-1	NG_065936.1
3006966	g5623	PFM-2	NG_067160.1
3006967	g5624	PFM-3	NG_067161.1
3006968	g5625	PLA-1	NG_049969.1
3006969	g5626	PLA-2a	NG_049970.1
3006970	g5627	PLA-3	NG_049971.1
3006971	g5628	PLA-6	NG_049972.1
3006972	g5629	PLN-1	NG_055471.1
3006973	g5630	PME-1	NG_049973.1
3006974	g5631	POM-1	NG_049974.1
3006975	g5632	POM-2	NG_065446.1
3006976	g5633	PST-1	NG_057439.1
3006977	g5634	PST-2	NG_066543.1
3006978	g5635	PSV-1	NG_052626.1
3006979	g5636	RAHN-1	NG_049975.1
3006980	g5637	RAHN-2	NG_049976.1
3006981	g5638	RSA2-1	NG_063889.1
3006982	g5639	RSD2-1	NG_063892.1
3006983	g5640	RSD2-2	NG_063893.1
3006984	g5641	RUB-1	NG_054671.1
3006985	g5642	SFC-1	NG_049980.1
3006986	g5643	SFO-1	NG_049982.1
3006987	g5644	SGM-1	NG_049983.1
3006988	g5645	SGM-2	NG_049984.2
3006989	g5646	SGM-3	NG_052647.1
3006990	g5647	SGM-4	NG_049986.1
3006991	g5648	SGM-5	NG_049987.1
3006992	g5649	SGM-6	NG_049988.1
3006993	g5650	SGM-7	NG_050614.1
3006994	g5651	SHN-1	NG_059313.1
3001164	g5652	SHV-115	NG_067162.1
3001165	g5653	SHV-116	NG_068211.1
3001341	g5654	SHV-132	NG_050009.1
3001346	g5655	SHV-146	NG_050020.1
3001355	g5656	SHV-171	NG_068212.1
3003590	g5657	SHV-190	NG_050056.1
3003591	g5658	SHV-191	NG_050057.1
3005494	g5659	SIM-2	NG_050132.1
3006995	g5660	SPN79-1	NG_062234.1
3006996	g5661	SPR-1	NG_052102.1
3006997	g5662	SPS-1	NG_059316.1
3006998	g5663	SPU-1	NG_050141.1
3006853	g5664	SRT-3	NG_070754.1
3006999	g5665	SST-1	NG_050144.1
3007000	g5666	STA-1	NG_057419.1
3006139	g5668	TEM-98	NG_050307.1
3006140	g5669	TEM-99	NG_050308.1
3007001	g5670	TER-1	NG_050309.1
3007007	g5671	TER-2	NG_050310.1
3007002	g5672	TTU-1	NG_059314.1
3003146	g5673	VEB-10	NG_050318.1
3006208	g5674	VEB-11	NG_050319.1
3006209	g5675	VEB-12	NG_050320.1
3006210	g5676	VEB-13	NG_050321.1
3006211	g5677	VEB-14	NG_050322.1
3006212	g5678	VEB-15	NG_050323.1
3006213	g5679	VEB-17	NG_050325.1
3006214	g5680	VEB-19	NG_055500.1
3006215	g5681	VEB-20	NG_063894.1
3006216	g5682	VEB-21	NG_063895.1
3006217	g5683	VEB-22	NG_065941.1
3006218	g5684	VEB-23	NG_067164.1
3006219	g5685	VEB-24	NG_067165.1
3006220	g5686	VEB-25	NG_067227.1
3006221	g5687	VEB-26	NG_070222.1
3006222	g5688	VEB-27	NG_070755.1
3007003	g5689	VHH-1	NG_050334.1
3007004	g5690	VHW-1	NG_050335.1
3002310	g5691	VIM-40	NG_050368.1
3002311	g5692	VIM-41	NG_050369.1
3003660	g5693	VIM-44	NG_050372.1
3003661	g5694	VIM-45	NG_050373.1
3003662	g5695	VIM-46	NG_050374.1
3005495	g5696	VIM-47	NG_050375.1
3005496	g5697	VIM-48	NG_064783.1
3005497	g5698	VIM-49	NG_050376.1
3005498	g5699	VIM-50	NG_050378.1
3005499	g5700	VIM-51	NG_050379.1
3005500	g5701	VIM-52	NG_055489.1
3005501	g5702	VIM-53	NG_062231.1
3005502	g5703	VIM-54	NG_052864.1
3005503	g5704	VIM-55	NG_064784.1
3005504	g5705	VIM-56	NG_056405.1
3005505	g5706	VIM-57	NG_060572.1
3005506	g5707	VIM-58	NG_060588.1
3005507	g5708	VIM-59	NG_061412.1
3005508	g5709	VIM-60	NG_061404.1
3005509	g5710	VIM-61	NG_062359.1
3005510	g5711	VIM-62	NG_063896.1
3005511	g5712	VIM-63	NG_064785.1
3005512	g5713	VIM-64	NG_065447.1
3005513	g5714	VIM-65	NG_065448.1
3005514	g5715	VIM-66	NG_064786.1
3005515	g5716	VIM-67	NG_065942.1
3005516	g5717	VIM-68	NG_065943.1
3005517	g5718	VIM-69	NG_067166.1
3005518	g5719	VIM-70	NG_068039.1
3005519	g5720	VIM-71	NG_070223.1
3005520	g5721	VIM-72	NG_070756.1
3005521	g5722	VIM-73	NG_070757.1
3007005	g5723	YEM-1	NG_070759.1
3007006	g5724	ZOG-1	NG_057434.1
